Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK,ACES.JK,AUTO.JK,BMTR.JK,ERAA.JK,GJTL.JK,GWSA.JK,IMAS.JK,LPPF.JK,MAPI.JK,MNCN.JK
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,597.2994995117188,2130.753662109375,1754.4207763671875,168.80429077148438,1756.521484375,160.0,4706.00048828125,5985.09521484375,530.5517578125,1944.3714599609375,597.2994995117188,2140.237728854669,1778.0652612238882,168.80429077148438,1765.7663342927633,165.0,4706.00048828125,5985.09521484375,540.1545045602376,1992.5428249599697,577.7799080244076,2111.7855286187873,1730.7762915104868,163.03320390750198,1724.164509662829,155.0,4592.875362810806,5680.768339512712,523.3496977516968,1909.3377399616413,577.7799080244076,2118.1082397823166,1730.7762915104868,163.03320390750198,1733.409359580592,163.0,4706.00048828125,5680.768339512712,537.7538178733031,1970.6467499604096,5163800.0,1903400.0,13106700.0,83270500,2423800.0,2620700.0,336110,1933600.0,6457000.0,31554900.0
2014-01-30,593.3956298828125,2130.753662109375,1749.6917724609375,173.1326141357422,1742.654296875,159.0,4429.9765625,5896.33349609375,523.3497924804688,1957.5091552734375,597.2995485004626,2162.3672179270216,1773.3362558725717,173.1326141357422,1751.8991472562998,163.0,4706.001422482287,5934.374357358872,530.5518538448789,1975.0260157233117,577.7799554122122,2111.7855286187873,1716.5894956846494,158.70489629109701,1710.297320540451,159.0,4429.9765625,5756.850338121641,518.5484182375286,1909.3377890362835,577.7799554122122,2118.1082397823166,1726.0472890493031,163.75459753672283,1728.7870213030506,160.0,4638.126426496349,5832.932060651882,530.5518538448789,1913.717004148752,3668700.0,229000.0,5770500.0,79688500,3495800.0,13500.0,432891,2288900.0,7150000.0,20131200.0
2014-02-03,577.7799682617188,2130.753662109375,1702.40283203125,178.9036865234375,1742.654296875,153.0,4706.00048828125,6010.45556640625,535.3531494140625,2014.4390869140625,593.395643079603,2159.205862345257,1740.2340060763888,181.7892298544607,1756.5215724469497,158.0,4706.00048828125,6124.578140451938,537.7538361827354,2027.5767331330674,573.8760495572477,2124.430950945846,1664.5716579861112,170.24705653036796,1719.5421709217508,152.0,4434.500558233693,5820.251276330103,520.9490288020249,1926.8547787873642,589.491724375132,2159.205862345257,1726.047315809462,173.13259986139113,1719.5421709217508,158.0,4434.500558233693,5883.652706355485,520.9490288020249,1970.6469328507135,6449300.0,299500.0,13448300.0,123563000,1782500.0,99200.0,448217,801900.0,5734000.0,28459100.0
2014-02-04,558.2603759765625,2118.108154296875,1669.300537109375,185.39614868164062,1747.2767333984375,159.0,4706.00048828125,6010.45556640625,542.55517578125,2010.059814453125,569.972132115931,2130.7535761135728,1707.1317107549132,186.1175344741762,1747.2767333984375,159.0,4728.625791686471,6061.176710426556,549.7572356367533,2036.3351061453227,546.5486198371941,2114.9467988427004,1669.300537109375,171.68981862346487,1691.807630750868,150.0,4615.500666216026,5845.611848340256,518.5483095962389,1975.0260921968613,558.2603759765625,2118.108154296875,1669.300537109375,185.39614868164062,1747.2767333984375,159.0,4706.00048828125,6010.45556640625,542.55517578125,2010.059814453125,3978300.0,149200.0,6236200.0,200878500,2290700.0,25400.0,766692,1115200.0,8001000.0,20398400.0
2014-02-05,569.97216796875,2111.78564453125,1659.8428955078125,188.28172302246094,1756.521484375,159.0,4706.00048828125,6162.6181640625,576.1649169921875,2027.576171875,577.7800058861302,2118.108356041823,1697.6740726134037,189.72449484638784,1779.633609169408,159.0,4706.00048828125,6187.978732638889,585.767665608724,2031.9553860691144,562.1643300513699,2111.78564453125,1650.3851012314146,183.2320216387168,1742.6542094983554,150.0,4638.125505769361,6061.175889756944,547.3566711425781,2010.0593150985421,562.1643300513699,2111.78564453125,1674.0295869224092,187.5603371104975,1756.521484375,159.0,4660.7503453226955,6061.175889756944,547.3566711425781,2018.817743486771,3998800.0,419000.0,10848500.0,84659500,2002000.0,80500.0,391533,1820900.0,22695000.0,15697300.0
2014-02-06,593.3956298828125,2108.6240234375,1711.860595703125,196.93833923339844,1756.521484375,162.0,4796.5009765625,6378.18359375,573.7642211914062,2001.3017578125,597.2995485004626,2121.26944486741,1711.860595703125,203.4308119553786,1770.3887592516448,162.0,4796.5009765625,6454.265306597912,580.9662825452733,2027.5770544139768,573.8760367945621,2102.301312722545,1655.1138356245685,188.28170893742487,1747.276634457237,156.0,4706.000686827188,6162.618740680914,556.9594113657165,1988.1641095117614,573.8760367945621,2111.7853787949775,1674.0294223174208,188.28170893742487,1751.8990594161185,157.0,4706.000686827188,6162.618740680914,573.7642211914062,2027.5770544139768,12183800.0,826400.0,6396700.0,231763000,2888900.0,158500.0,138978,6020200.0,10849000.0,15765300.0
2014-02-07,612.915283203125,2118.108154296875,1735.5052490234375,191.16725158691406,1867.4598388671875,163.0,4751.25146484375,6543.02783203125,578.5654907226562,2010.059814453125,612.915283203125,2121.2695097510496,1735.5052490234375,201.2666535575435,1881.3271148983795,163.0,4796.501615741414,6593.748978015988,583.3668640896493,2023.1974602992238,597.2996071979499,2111.7854433885263,1707.1318662056156,190.4458657318691,1761.1440559613823,162.0,4706.001313946086,6390.864394077034,571.3634306721668,1983.7845227609273,601.2035261992436,2111.7854433885263,1721.3185576145265,197.6597242823187,1770.3889066488437,162.0,4796.501615741414,6390.864394077034,576.1648040391598,1996.9221686070262,18190200.0,999300.0,5477600.0,76723500,10101200.0,700.0,169209,6529800.0,19953000.0,10857100.0
2014-02-10,616.8191528320312,2111.78564453125,1716.589599609375,189.0030975341797,1913.6839599609375,163.0,4683.3759765625,6466.94677734375,573.7642211914062,1983.7845458984375,628.5309088984623,2149.7219135946857,1759.1496723269627,196.21695621869037,1936.7960850812387,163.0,4706.000817699565,6695.191957720588,604.97315372483,2010.0598378970924,605.1073967656002,2111.78564453125,1716.589599609375,188.28171166572864,1872.0821347443953,160.0,4660.750671573517,6390.865050551471,573.7642211914062,1979.4053305653285,609.0113154544106,2149.7219135946857,1735.5051874838584,191.88864100798398,1872.0821347443953,160.0,4683.3759765625,6543.028504136029,580.9662825452733,2010.0598378970924,29559800.0,714300.0,5621500.0,76590000,7940600.0,200.0,261582,3398400.0,14896000.0,10448200.0
2014-02-11,612.915283203125,2108.6240234375,1702.40283203125,189.7244873046875,2015.3773193359375,160.0,4706.00048828125,6099.21728515625,573.7642211914062,2001.3017578125,620.7231212057126,2121.26944486741,1730.776212565104,194.0528026044142,2075.468844912468,165.0,4728.625791686471,6416.224420559381,578.5655954273176,2010.0601900129923,597.2996071979499,2108.6240234375,1702.40283203125,186.83894377153638,1913.683968360271,158.0,4570.250523257471,6099.217285156249,561.7607856016278,1979.405677311269,616.8192022044187,2118.1080895099326,1711.8606255425348,189.00310142139972,1913.683968360271,164.0,4660.7503453226955,6390.86384972713,576.1649083093619,1979.405677311269,5038100.0,1866400.0,3814400.0,110312000,12149800.0,567100.0,863789,1802900.0,7078000.0,15872800.0
2014-02-12,632.434814453125,2105.462890625,1730.7762451171875,186.83892822265625,2038.489501953125,160.0,4706.00048828125,6581.068359375,573.7642211914062,2014.4390869140625,636.3387330608604,2111.785602008258,1730.7762451171875,192.61001480868424,2052.3567774766157,166.0,4706.00048828125,6581.068359374999,578.5655954273176,2018.8183023203976,609.0113028067129,2105.462890625,1707.1317608942752,186.83892822265625,2010.7549509061437,160.0,4683.375648727915,6200.659783688583,573.7642211914062,1996.922225288723,609.0113028067129,2108.624246316629,1707.1317608942752,191.16724316217724,2015.3773760806405,160.0,4683.375648727915,6238.700641257225,578.5655954273176,2014.4390869140625,21496500.0,1204600.0,1938200.0,59823500,5735700.0,77000.0,133835,4451800.0,3890000.0,8577300.0
2014-02-13,632.434814453125,2102.3017578125,1711.860595703125,193.33140563964844,2070.846923828125,160.0,4683.3759765625,6543.02783203125,573.7642211914062,2014.4390869140625,640.2426516685956,2111.7858258928572,1740.2339757424033,194.7741773235264,2107.8263331821986,164.0,4706.000817699565,6568.388405023619,576.1649083093619,2018.8183023203976,620.7230586299189,2099.1404017857144,1707.131699029912,185.3961613783196,2038.4899406433105,160.0,4660.750671573517,6492.3066860465115,564.1614727195836,2010.0598715077276,632.434814453125,2105.4631138392856,1740.2339757424033,187.56031890413655,2038.4899406433105,162.0,4660.750671573517,6543.02783203125,566.5621598375392,2014.4390869140625,22599000.0,668600.0,3783300.0,146974500,8317700.0,37200.0,63296,1477800.0,783000.0,9962600.0
2014-02-14,632.434814453125,2099.14013671875,1749.6917724609375,194.0528106689453,2075.468994140625,160.0,4706.00048828125,6771.271484375,576.1649169921875,1992.5430908203125,644.146570276331,2102.301492346339,1749.6917724609375,196.93835432201513,2098.581121024151,160.0,4706.00048828125,6910.754604839654,580.9662913004557,2018.8183843256354,628.5308958453896,2095.9787810911616,1716.5894956846494,192.6100388424104,2033.8671657502784,160.0,4660.7503453226955,6555.706661838718,568.9628555297852,1992.5430908203125,632.434814453125,2102.301492346339,1730.77618573163,194.77419658221277,2075.468994140625,160.0,4660.7503453226955,6555.706661838718,576.1649169921875,2014.439168741415,21062000.0,950300.0,4160100.0,81629000,4113900.0,0.0,311862,7960900.0,4487000.0,4499200.0
2014-02-17,648.0504760742188,2114.94677734375,1815.8963623046875,207.03778076171875,2130.938232421875,163.0,4706.00048828125,6885.39501953125,624.178466796875,2036.3349609375,651.9543946047863,2130.7535544539423,1820.6252590815227,209.92332474446047,2144.805509422451,166.0,4706.00048828125,6948.7964469670815,624.178466796875,2040.714175907258,632.4348019519484,2102.301355655596,1763.8784977595012,194.77421883506642,2075.46912441957,162.0,4660.7503453226955,6771.272450146755,571.3633657602163,1996.9220262096774,632.4348019519484,2102.301355655596,1768.6073945363362,194.77421883506642,2075.46912441957,162.0,4660.7503453226955,6847.354163069752,576.1647385817307,1996.9220262096774,10192900.0,2548600.0,4200400.0,219887500,7911000.0,52300.0,286775,3785800.0,50146000.0,13637700.0
2014-02-18,671.47412109375,2159.2060546875,1858.4564208984375,210.64466857910156,2126.315673828125,163.0,4683.3759765625,6593.74853515625,636.1820068359375,2053.85205078125,683.1858790198038,2178.1741898677706,1891.558698115458,214.25159783559303,2144.805375339674,169.0,4706.000817699565,7608.17138671875,640.9833804724352,2062.6104817014257,648.0506052416424,2108.6243608734444,1811.167453445551,205.5949676200135,2117.0708230723503,162.0,4638.125830436452,6543.027392578125,600.1717045622053,2040.714404400986,648.0506052416424,2114.9470726002014,1825.3541436814169,207.7591251739084,2130.9380992060123,162.0,4683.3759765625,6999.51767578125,628.9799463811911,2040.714404400986,15566300.0,8530800.0,10629600.0,255444000,5843900.0,144300.0,456824,7592500.0,37839000.0,18809500.0
